Diluted Weighted Average Shares;SDWS;INC;1540;2;58.9681;INC;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.584000
Diluted EPS Excluding ExtraOrd Items;SDBF;INC;1550;3;0.73781;INC;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.584000
DPS - Common Stock Primary Issue;DDPS1;INC;1570;3;0.0;INC;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.584000
Diluted Normalized EPS;VDES;INC;1770;3;0.73781;INC;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.584000
Cash & Equivalents;ACAE;BAL;20;1;60.158;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Cash and Short Term Investments;SCSI;BAL;40;1;60.158;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Accounts Receivable - Trade, Net;AACR;BAL;70;1;1.339;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Receivables, Net;ATRC;BAL;100;1;2.031;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Inventory;AITL;BAL;180;1;0.675;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Prepaid Expenses;APPY;BAL;190;1;4.475;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Other Current Assets, Total;SOCA;BAL;260;1;858.244;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Current Assets;ATCA;BAL;270;1;925.583;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Property/Plant/Equipment, Total - Gross;APTC;BAL;520;1;132.681;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Accumulated Depreciation, Total;ADEP;BAL;530;1;-35.833;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Property/Plant/Equipment, Total - Net;APPN;BAL;540;1;96.848;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Goodwill, Net;AGWI;BAL;570;1;51.889;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Intangibles, Net;AINT;BAL;600;1;1.871;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Other Long Term Assets, Total;SOLA;BAL;780;1;2.422;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Assets;ATOT;BAL;880;1;1078.613;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Accounts Payable;LAPB;BAL;890;1;3.737;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Accrued Expenses;LAEX;BAL;910;1;30.57;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Notes Payable/Short Term Debt;LSTD;BAL;1120;1;0.0;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Current Port. of  LT Debt/Capital Leases;LCLD;BAL;1130;1;1.113;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Other Current liabilities, Total;SOCL;BAL;1220;1;863.474;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Current Liabilities;LTCL;BAL;1230;1;898.894;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Long Term Debt;LLTD;BAL;1240;1;28.711;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Long Term Debt;LTTD;BAL;1260;1;28.711;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Debt;STLD;BAL;1270;1;29.824;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Deferred Income Tax;SBDT;BAL;1300;1;0.0;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Other Liabilities, Total;SLTL;BAL;1370;1;34.481;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Liabilities;LTLL;BAL;1380;1;962.086;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Common Stock, Total;SCMS;BAL;1490;1;0.585;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Additional Paid-In Capital;QPIC;BAL;1500;1;95.452;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Retained Earnings (Accumulated Deficit);QRED;BAL;1510;1;70.448;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Treasury Stock - Common;QTSC;BAL;1520;1;-49.958;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Equity;QTLE;BAL;1600;1;116.527;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Liabilities & Shareholders' Equity;QTEL;BAL;1610;1;1078.613;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Total Common Shares Outstanding;QTCO;BAL;1660;2;57.33102;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Tangible Book Value per Share, Common Eq;STBP;BAL;1980;3;1.09482;BAL;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.585000
Net Income/Starting Line;ONET;CAS;10;1;43.84;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Depreciation/Depletion;SDED;CAS;40;1;13.632;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Deferred Taxes;OBDT;CAS;90;1;-1.848;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Non-Cash Items;SNCI;CAS;170;1;22.531;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Cash Taxes Paid;SCTP;CAS;1050;1;9.323;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Cash Interest Paid;SCIP;CAS;1040;1;0.938;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Changes in Working Capital;SOCF;CAS;470;1;20.798;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Cash from Operating Activities;OTLO;CAS;480;1;98.953;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Capital Expenditures;SCEX;CAS;520;1;-43.805;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Other Investing Cash Flow Items, Total;SICF;CAS;670;1;-161.246;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Cash from Investing Activities;ITLI;CAS;680;1;-205.051;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Financing Cash Flow Items;SFCF;CAS;730;1;147.145;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Issuance (Retirement) of Stock, Net;FPSS;CAS;880;1;-35.561;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Issuance (Retirement) of Debt, Net;FPRD;CAS;970;1;3.958;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Cash from Financing Activities;FTLF;CAS;980;1;115.542;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Net Change in Cash;SNCC;CAS;1000;1;9.444;CAS;PAYC;2018-08-06;Annual;UPD;2016-12-31;10-K;2017-02-21;2019-06-16 16:43:08.587000
Revenue;SREV;INC;100;1;224.653;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Total Revenue;RTLR;INC;310;1;224.653;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Cost of Revenue, Total;SCOR;INC;360;1;35.473;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Gross Profit;SGRP;INC;370;1;189.18;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Selling/General/Admin. Expenses, Total;SSGA;INC;550;1;140.38;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Research & Development;ERAD;INC;560;1;8.627;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Depreciation/Amortization;SDPR;INC;600;1;5.738;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Unusual Expense (Income);SUIE;INC;740;1;0.0;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Total Operating Expense;ETOE;INC;830;1;190.218;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Operating Income;SOPI;INC;840;1;34.435;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Interest Inc.(Exp.),Net-Non-Op., Total;SNIN;INC;911;1;-1.427;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Other, Net;SONT;INC;1270;1;0.517;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Net Income Before Taxes;EIBT;INC;1280;1;33.525;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Provision for Income Taxes;TTAX;INC;1290;1;12.58;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Net Income After Taxes;TIAT;INC;1300;1;20.945;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Minority Interest;CMIN;INC;1310;1;0.0;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Net Income Before Extra. Items;NIBX;INC;1340;1;20.945;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Net Income;NINC;INC;1400;1;20.945;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Total Adjustments to Net Income;SANI;INC;1460;1;-0.27;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Income Available to Com Excl ExtraOrd;CIAC;INC;1470;1;20.675;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Income Available to Com Incl ExtraOrd;XNIC;INC;1480;1;20.675;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Dilution Adjustment;SDAJ;INC;1520;1;0.006;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Diluted Net Income;SDNI;INC;1530;1;20.681;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Diluted Weighted Average Shares;SDWS;INC;1540;2;57.9197;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Diluted EPS Excluding ExtraOrd Items;SDBF;INC;1550;3;0.35706;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
DPS - Common Stock Primary Issue;DDPS1;INC;1570;3;0.0;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Diluted Normalized EPS;VDES;INC;1770;3;0.35706;INC;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.589000
Cash & Equivalents;ACAE;BAL;20;1;50.714;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Cash and Short Term Investments;SCSI;BAL;40;1;50.714;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Accounts Receivable - Trade, Net;AACR;BAL;70;1;2.354;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Receivables, Net;ATRC;BAL;100;1;9.097;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Inventory;AITL;BAL;180;1;1.093;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Prepaid Expenses;APPY;BAL;190;1;3.531;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Other Current Assets, Total;SOCA;BAL;260;1;696.703;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Current Assets;ATCA;BAL;270;1;761.138;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Property/Plant/Equipment, Total - Gross;APTC;BAL;520;1;83.752;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Accumulated Depreciation, Total;ADEP;BAL;530;1;-24.894;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Property/Plant/Equipment, Total - Net;APPN;BAL;540;1;58.858;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Goodwill, Net;AGWI;BAL;570;1;51.889;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Intangibles, Net;AINT;BAL;600;1;3.484;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Other Long Term Assets, Total;SOLA;BAL;780;1;1.286;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Assets;ATOT;BAL;880;1;876.655;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Accounts Payable;LAPB;BAL;890;1;4.899;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Accrued Expenses;LAEX;BAL;910;1;21.32;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Notes Payable/Short Term Debt;LSTD;BAL;1120;1;0.0;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Current Port. of  LT Debt/Capital Leases;LCLD;BAL;1130;1;0.886;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Other Current liabilities, Total;SOCL;BAL;1220;1;700.429;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Current Liabilities;LTCL;BAL;1230;1;727.534;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Long Term Debt;LLTD;BAL;1240;1;24.856;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Long Term Debt;LTTD;BAL;1260;1;24.856;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Debt;STLD;BAL;1270;1;25.742;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Deferred Income Tax;SBDT;BAL;1300;1;0.641;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Other Liabilities, Total;SLTL;BAL;1370;1;25.31;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Liabilities;LTLL;BAL;1380;1;778.341;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Common Stock, Total;SCMS;BAL;1490;1;0.571;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Additional Paid-In Capital;QPIC;BAL;1500;1;71.135;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Retained Earnings (Accumulated Deficit);QRED;BAL;1510;1;26.608;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Equity;QTLE;BAL;1600;1;98.314;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Liabilities & Shareholders' Equity;QTEL;BAL;1610;1;876.655;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Total Common Shares Outstanding;QTCO;BAL;1660;2;57.11987;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Tangible Book Value per Share, Common Eq;STBP;BAL;1980;3;0.75177;BAL;PAYC;2018-08-06;Annual;RES;2016-03-31;10-Q;2016-05-05;2019-06-16 16:43:08.590000
Net Income/Starting Line;ONET;CAS;10;1;20.945;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Depreciation/Depletion;SDED;CAS;40;1;9.421;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Deferred Taxes;OBDT;CAS;90;1;-1.021;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Non-Cash Items;SNCI;CAS;170;1;3.391;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Cash Taxes Paid;SCTP;CAS;1050;1;19.205;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Cash Interest Paid;SCIP;CAS;1040;1;1.271;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Changes in Working Capital;SOCF;CAS;470;1;10.236;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Cash from Operating Activities;OTLO;CAS;480;1;42.972;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Capital Expenditures;SCEX;CAS;520;1;-16.549;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Other Investing Cash Flow Items, Total;SICF;CAS;670;1;-35.775;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Cash from Investing Activities;ITLI;CAS;680;1;-52.324;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Financing Cash Flow Items;SFCF;CAS;730;1;36.146;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Issuance (Retirement) of Stock, Net;FPSS;CAS;880;1;0.0;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Issuance (Retirement) of Debt, Net;FPRD;CAS;970;1;-1.224;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Cash from Financing Activities;FTLF;CAS;980;1;34.922;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Net Change in Cash;SNCC;CAS;1000;1;25.57;CAS;PAYC;2018-08-06;Annual;UPD;2015-12-31;10-K;2016-02-22;2019-06-16 16:43:08.592000
Revenue;SREV;INC;100;1;150.929;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Total Revenue;RTLR;INC;310;1;150.929;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Cost of Revenue, Total;SCOR;INC;360;1;27.318;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Gross Profit;SGRP;INC;370;1;123.611;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Selling/General/Admin. Expenses, Total;SSGA;INC;550;1;99.048;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Research & Development;ERAD;INC;560;1;4.325;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Depreciation/Amortization;SDPR;INC;600;1;4.538;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Unusual Expense (Income);SUIE;INC;740;1;4.044;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Total Operating Expense;ETOE;INC;830;1;139.273;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Operating Income;SOPI;INC;840;1;11.656;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Interest Inc.(Exp.),Net-Non-Op., Total;SNIN;INC;911;1;-4.056;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Other, Net;SONT;INC;1270;1;2.056;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Net Income Before Taxes;EIBT;INC;1280;1;9.656;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Provision for Income Taxes;TTAX;INC;1290;1;3.993;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Net Income After Taxes;TIAT;INC;1300;1;5.663;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Minority Interest;CMIN;INC;1310;1;0.0;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Net Income Before Extra. Items;NIBX;INC;1340;1;5.663;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Net Income;NINC;INC;1400;1;5.663;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Income Available to Com Excl ExtraOrd;CIAC;INC;1470;1;5.663;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Income Available to Com Incl ExtraOrd;XNIC;INC;1480;1;5.663;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Diluted Net Income;SDNI;INC;1530;1;5.663;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Diluted Weighted Average Shares;SDWS;INC;1540;2;51.85731;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Diluted EPS Excluding ExtraOrd Items;SDBF;INC;1550;3;0.1092;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Diluted Normalized EPS;VDES;INC;1770;3;0.15494;INC;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.593000
Cash & Equivalents;ACAE;BAL;20;1;25.144;BAL;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.595000
Cash and Short Term Investments;SCSI;BAL;40;1;25.144;BAL;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.595000
Accounts Receivable - Trade, Net;AACR;BAL;70;1;2.794;BAL;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.595000
Total Receivables, Net;ATRC;BAL;100;1;3.729;BAL;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.595000
Total Inventory;AITL;BAL;180;1;0.195;BAL;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.595000
Prepaid Expenses;APPY;BAL;190;1;1.952;BAL;PAYC;2018-08-06;Annual;UPD;2014-12-31;10-K;2015-02-26;2019-06-16 16:43:08.595000
